surface,top_menu,page_name,page_route,control_type,action_name,method,normalized_path,query_fields,path_fields,body_fields,header_fields,parameter_source,http_status,business_status,response_structure,auth_role,side_effect,before_state,after_state,original_category,original_name,original_source_file,classification,currently_used_by_ui,evidence,anomaly,blocked_scope
admin,Member Management,VIP Check-in Log,/member-management/vip-checkin-log,button,Export,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Member Management,VIP Check-in Log,/member-management/vip-checkin-log,button,Query,GET,/admin/promo/vip/sign/in/list,"end_time,page,page_size,start_time",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=a,d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/promo,每日签到列表,后台/Vipv2/每日签到列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 342; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Member Management,VIP Check-in Log,/member-management/vip-checkin-log,button,Reset,GET,/admin/promo/vip/sign/in/list,"end_time,page,page_size,start_time",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=a,d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/promo,每日签到列表,后台/Vipv2/每日签到列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 324; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Member Management,VIP Config,/member-management/vip-config,button,System Overview,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""System Overview"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Member Management,VIP Rewards,/member-management/vip-rewards,button,Export Excel,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export Excel"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Member Management,VIP Rewards,/member-management/vip-rewards,button,Reset,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Member Management,VIP Rewards,/member-management/vip-rewards,button,Search,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Search"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Promotion Spend Audit,/operations/activity-expenditure-audit,button,Export,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Promotion Spend Audit,/operations/activity-expenditure-audit,button,Query,GET,/admin/bonus/review/list,"created_end_at,created_start_at,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,待审订单列表 - felix.bru,后台/礼金/待审订单列表 - felix.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1346; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Promotion Spend Audit,/operations/activity-expenditure-audit,button,Query,GET,/admin/notify/audit/alarm,t,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=bonus_review_pending,feedback_pending,kyc_pending,mall_order_pending,withdraw_pending",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,获取系统通知数量-wesley/owen,后台/系统管理/通知中心/获取系统通知数量-wesley-owen.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1345; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Promotion Spend Audit,/operations/activity-expenditure-audit,button,Reset,GET,/admin/bonus/review/list,"created_end_at,created_start_at,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,待审订单列表 - felix.bru,后台/礼金/待审订单列表 - felix.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1327; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Promotion List,/operations/activity-list,button,Export,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Promotion List,/operations/activity-list,button,Query,GET,/admin/promo/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t,update_users",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/promo,活动列表 - felix,后台/活动/活动列表 - felix.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1232; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Promotion List,/operations/activity-list,button,Reset,GET,/admin/promo/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t,update_users",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/promo,活动列表 - felix,后台/活动/活动列表 - felix.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1213; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Promotion List,/operations/activity-list,button,Reset,POST,/admin/user/list,,,"page,page_size","accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Body: current page form/filter and UI defaults; Header: authenticated browser session/runtime,200,True,"object; keys=d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,,,,UNDOCUMENTED_ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1212; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Promotion List,/operations/activity-list,button,View Give Record,GET,/admin/promo/turntable/reward/give/list,"activity_id,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=items,summary,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,unknown/report,发放报表,活动/后台-活动管理/大转盘/发放报表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1289; exact selector {""role"": ""button"", ""name"": ""View Give Record"", ""exact"": true}",,
admin,Operation Management,Promotion List,/operations/activity-list,button,View Report,GET,/admin/promo/flip/card/report,"activity_id,page,page_size,state,ymd",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,day_list,page_total,t,total",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,,,,UNDOCUMENTED_ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1269,1270; exact selector {""role"": ""button"", ""name"": ""View Report"", ""exact"": true}",,
admin,Operation Management,Promotion List,/operations/activity-list,button,View Rotation Record,GET,/admin/promo/turntable/reward/goods/list,pid,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,object; keys=d,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,unknown/promo,大转盘-奖励商品列表,活动/后台-活动管理/大转盘/大转盘-奖励商品列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1308; exact selector {""role"": ""button"", ""name"": ""View Rotation Record"", ""exact"": true}",,
admin,Operation Management,Promotion List,/operations/activity-list,button,View Rotation Record,GET,/admin/promo/turntable/reward/lottery/list,"activity_id,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=bonus_items,day_list,summary,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,,,,UNDOCUMENTED_ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1309; exact selector {""role"": ""button"", ""name"": ""View Rotation Record"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,button,Query,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1061; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,button,Reset,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1041; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Daily Report,/operations/daily-reports,button,Export,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Daily Report,/operations/daily-reports,button,Query,GET,/admin/reports/channel,"end_time,page,page_size,start_time",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/report,渠道日报表-sandy,后台/报表/渠道报表/渠道日报表-sandy.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1003; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Daily Report,/operations/daily-reports,button,Reset,GET,/admin/channel/dict,ty,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,list,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/report,渠道字典,后台/报表/渠道字典.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 983; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Daily Report,/operations/daily-reports,button,Reset,GET,/admin/reports/channel,"end_time,page,page_size,start_time",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/report,渠道日报表-sandy,后台/报表/渠道报表/渠道日报表-sandy.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 984; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Friend Invite,/operations/friend-invite,button,Export,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Friend Invite,/operations/friend-invite,button,Query,GET,/admin/promo/invite/base/list,"created_end_at,created_start_at,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,sub_total,t,total",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/promo,邀请基础奖励列表,后台/运营管理/邀请好友/邀请基础奖励列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1523; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Friend Invite,/operations/friend-invite,button,Reset,GET,/admin/promo/invite/base/list,"created_end_at,created_start_at,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,sub_total,t,total",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/promo,邀请基础奖励列表,后台/运营管理/邀请好友/邀请基础奖励列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1505; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Home Sections Config,/operations/home-sections,button,Preview,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Preview"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Home Sections Config,/operations/home-sections,button,Refresh,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Refresh"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Member station message,/operations/in-site-message,button,Export,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Member station message,/operations/in-site-message,button,Query,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1452; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Member station message,/operations/in-site-message,button,Reset,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1434; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Member station message,/operations/in-site-message,button,View,GET,/admin/message/reads,"message_id,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,,,,UNDOCUMENTED_ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1487; exact selector {""role"": ""button"", ""name"": ""View"", ""exact"": true}",,
admin,Operation Management,Jackpot Board,/operations/jackpot-board,button,Export,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Jackpot Board,/operations/jackpot-board,button,Query,GET,/admin/hotBetNotice/list,"end_time,page,page_size,sort,sort_field,start_time",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,爆彩列表查询,后台/爆彩/爆彩列表查询.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1582; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Jackpot Board,/operations/jackpot-board,button,Reset,GET,/admin/hotBetNotice/list,"end_time,page,page_size,sort,sort_field,start_time",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,爆彩列表查询,后台/爆彩/爆彩列表查询.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1561; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Market Management,/operations/mall-management,button,Export,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""button"", ""name"": ""Export"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Market Management,/operations/mall-management,button,Query,GET,/admin/mall/goods/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,获取产品列表-todo,后台/商城管理/获取产品列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1157; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
admin,Operation Management,Market Management,/operations/mall-management,button,Reset,GET,/admin/mall/goods/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,获取产品列表-todo,后台/商城管理/获取产品列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1139; exact selector {""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",,
admin,Operation Management,Market Management,/operations/mall-management,button,View,GET,/admin/mall/order/list,"end_submit_at,page,page_size,product_id,start_submit_at",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=list,sub,sum,total",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,商城订单列表-todo,后台/商城订单记录/商城订单列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1193; exact selector {""role"": ""button"", ""name"": ""View"", ""exact"": true}",,
admin,Operation Management,Market Management,/operations/mall-management,button,View,GET,/admin/notify/audit/alarm,t,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=bonus_review_pending,feedback_pending,kyc_pending,mall_order_pending,withdraw_pending",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,获取系统通知数量-wesley/owen,后台/系统管理/通知中心/获取系统通知数量-wesley-owen.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1192; exact selector {""role"": ""button"", ""name"": ""View"", ""exact"": true}",,
admin,Operation Management,Marquee Management,/operations/marquee-management,button,Query,GET,/admin/marquee/list,"page,page_size,ty",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,列表,后台/跑马灯/列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1660; exact selector {""role"": ""button"", ""name"": ""Query"", ""exact"": true}",,
