surface,top_menu,page_name,page_route,control_type,action_name,method,normalized_path,query_fields,path_fields,body_fields,header_fields,parameter_source,http_status,business_status,response_structure,auth_role,side_effect,before_state,after_state,original_category,original_name,original_source_file,classification,currently_used_by_ui,evidence,anomaly,blocked_scope
admin,Operation Management,Client Configuration,/operations/client-config,tab,登录素材,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""登录素材"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Client Configuration,/operations/client-config,tab,站点logo,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 630; exact selector {""role"": ""tab"", ""name"": ""站点logo"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,自媒体号,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 670; exact selector {""role"": ""tab"", ""name"": ""自媒体号"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,顶部banner,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""顶部banner"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Client Configuration,/operations/client-config,tab,首页弹窗,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 650; exact selector {""role"": ""tab"", ""name"": ""首页弹窗"", ""exact"": true}",,
admin,Operation Management,Daily Report,/operations/daily-reports,tab,Source Performance,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Source Performance"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Friend Invite,/operations/friend-invite,tab,Basic Reward,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""tab"", ""name"": ""Basic Reward"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Friend Invite,/operations/friend-invite,tab,Commission,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""tab"", ""name"": ""Commission"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Friend Invite,/operations/friend-invite,tab,Milestone,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""tab"", ""name"": ""Milestone"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Member station message,/operations/in-site-message,pagination,2,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1396; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Operation Management,Member station message,/operations/in-site-message,pagination,3,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1414; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""3""}",,
admin,Operation Management,Member station message,/operations/in-site-message,pagination,4,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1432; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""4""}",,
admin,Operation Management,Member station message,/operations/in-site-message,tab,Batch Send Records,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Batch Send Records"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Member station message,/operations/in-site-message,tab,Single Send Record,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1378; exact selector {""role"": ""tab"", ""name"": ""Single Send Record"", ""exact"": true}",,
admin,Operation Management,Market Management,/operations/mall-management,pagination,2,GET,/admin/mall/goods/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,获取产品列表-todo,后台/商城管理/获取产品列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1196; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Operation Management,Market Management,/operations/mall-management,tab,Maeket Management,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Maeket Management"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Market Management,/operations/mall-management,tab,oken Transaction Summary,POST,/admin/finance/tokens/transaction/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,,,,UNDOCUMENTED_ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1178; exact selector {""role"": ""tab"", ""name"": ""oken Transaction Summary"", ""exact"": true}",,
admin,Operation Management,Market Management,/operations/mall-management,tab,oken Transaction Summary,POST,/admin/promo/task/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,,,,UNDOCUMENTED_ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1177; exact selector {""role"": ""tab"", ""name"": ""oken Transaction Summary"", ""exact"": true}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,2,POST,/admin/ad/material/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,,unknown,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材列表,后台/运营管理/客户端管理/素材管理/素材列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1100; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,3,GET,/admin/ad/material/platform/menu,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,list,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材管理支持的平台枚举,后台/运营管理/客户端管理/素材管理/素材管理支持的平台枚举.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1121; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""3""}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,3,POST,/admin/ad/material/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材列表,后台/运营管理/客户端管理/素材管理/素材列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1120; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""3""}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,4,GET,/admin/ad/material/platform/menu,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,list,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材管理支持的平台枚举,后台/运营管理/客户端管理/素材管理/素材管理支持的平台枚举.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1142; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""4""}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,4,POST,/admin/ad/material/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材列表,后台/运营管理/客户端管理/素材管理/素材列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1141; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""4""}",,
admin,Operation Management,Message Templates,/operations/message-templates,pagination,2,GET,/admin/message/templates/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,获取消息模板列表-todo,后台/运营管理/消息模板/获取消息模板列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1343; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Operation Management,Message Templates,/operations/message-templates,tab,System Message Template,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""System Message Template"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,ALL,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""tab"", ""name"": ""ALL"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Fishing,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 302; exact selector {""role"": ""tab"", ""name"": ""Fishing"", ""exact"": true}",,
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Live Casino,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 284; exact selector {""role"": ""tab"", ""name"": ""Live Casino"", ""exact"": true}",,
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Lottery,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 392; exact selector {""role"": ""tab"", ""name"": ""Lottery"", ""exact"": true}",,
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Mini Games,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 374; exact selector {""role"": ""tab"", ""name"": ""Mini Games"", ""exact"": true}",,
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Platform Bet Slip Management,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Platform Bet Slip Management"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Slot,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 320; exact selector {""role"": ""tab"", ""name"": ""Slot"", ""exact"": true}",,
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Sports,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 338; exact selector {""role"": ""tab"", ""name"": ""Sports"", ""exact"": true}",,
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Table Games,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 356; exact selector {""role"": ""tab"", ""name"": ""Table Games"", ""exact"": true}",,
admin,Finance Management,Payment Channels,/payment/channel-ordersV2,tab,Deposit Channel Config,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Deposit Channel Config"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Finance Management,Payment Channels,/payment/channel-ordersV2,tab,Deposit Merchant Config,GET,/admin/finance/payment/channel/list,"mode,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,支付渠道通道列表,后台/财务管理/支付渠道/支付渠道通道列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 444; exact selector {""role"": ""tab"", ""name"": ""Deposit Merchant Config"", ""exact"": true}",,
admin,Finance Management,Payment Channels,/payment/channel-ordersV2,tab,Withdrawal Channel Config,GET,/admin/finance/payment/platform/list,"mode,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,支付平台列表,后台/财务管理/支付渠道/支付平台列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 462; exact selector {""role"": ""tab"", ""name"": ""Withdrawal Channel Config"", ""exact"": true}",,
admin,Finance Management,Payment Channels,/payment/channel-ordersV2,tab,提现商户配置,GET,/admin/finance/payment/channel/list,"mode,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,支付渠道通道列表,后台/财务管理/支付渠道/支付渠道通道列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 480; exact selector {""role"": ""tab"", ""name"": ""提现商户配置"", ""exact"": true}",,
admin,Finance Management,Payment Channels,/payment/channel-ordersV2,tab,银行列表,GET,/admin/finance/payment/bank/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,银行卡列表,后台/财务管理/银行卡/银行卡列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 498; exact selector {""role"": ""tab"", ""name"": ""银行列表"", ""exact"": true}",,
admin,Finance Management,Recharge Card Order,/payment/recharge-card-orders/list,tab,Lazada Orders,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Lazada Orders"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Finance Management,Recharge Card Order,/payment/recharge-card-orders/list,tab,Token Mall Orders,GET,/admin/filcoin/order/list,"end_submit_at,page,page_size,start_submit_at",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=list,sub,sum,total",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,代币商城订单列表-todo,后台/财务管理/代币商城订单/代币商城订单列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 533; exact selector {""role"": ""tab"", ""name"": ""Token Mall Orders"", ""exact"": true}",,
admin,Promo Marketing,Channel Management,/promo-marketing/channels,pagination,2,GET,/admin/channel/manage/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,渠道管理列表-todo,后台/运营管理/推广管理/渠道管理/渠道管理列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1597; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Promo Marketing,Channel Management,/promo-marketing/channels,pagination,3,GET,/admin/channel/manage/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,渠道管理列表-todo,后台/运营管理/推广管理/渠道管理/渠道管理列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1616; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""3""}",,
