top_menu,page_name,page_permission_path,action_name,method,normalized_path,parameter_fields,parameter_source,http_status,business_status,response_structure,auth_role,side_effect,before_state,after_state,original_category,original_name,classification,currently_used_by_ui,evidence,blocked_scope
游戏,游戏记录,/admin/record/game,新增游戏权重标签,POST,/admin/game/dictweighttag/insert,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,+添加 <权重标签>-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,游戏记录,/admin/record/game,更新游戏权重标签状态,POST,/admin/game/dictweighttag/update/state,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,+修改 <权重标签>-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,场馆管理,/game/platform,场馆列表,POST,/admin/platform/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,场馆列表-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,场馆管理,/game/platform,场馆上线/下线,POST,/admin/platform/update/state,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,场馆更新状态-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,场馆管理,/game/platform,场馆分类,POST,/admin/gameclass/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,+查询场馆列表-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,场馆管理,/game/platform,新增场馆分类,POST,/admin/gameclass/insert,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,+添加场馆记录-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,场馆管理,/game/platform,更新场馆分类,POST,/admin/gameclass/update,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,+更新场馆记录-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,场馆管理,/game/platform,场馆分类会员索引,POST,/admin/gameclass/member/index,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,查询缓存-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,游戏管理,/game/game,游戏/推荐列表,POST,/admin/game/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏列表-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,游戏管理,/game/game,游戏上线/下线/推荐/设置热门/新游戏,POST,/admin/game/update/state,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏更新状态,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,游戏管理,/game/game,批量设置游戏合规,POST,/admin/game/update/compliance,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,更新游戏合规状态-light/owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,游戏管理,/game/game,游戏二级下拉框,GET,/admin/game/downbox,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏下拉框-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,厂商管理,/admin/platform,搜索平台,POST,/admin/platform/search,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,+查询厂商列表-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,厂商管理,/admin/platform,新增平台,POST,/admin/platform/insert,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,+添加厂商记录-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
游戏,厂商管理,/admin/platform,更新平台,POST,/admin/platform/update,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,+更新厂商记录-owen,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,角色配置,/group,角色列表,GET,/admin/group/list,page|page_size,inventory/runtime query names only; body and UI source TO_CAPTURE,200,True,object:d|s|t,current FAT admin; exact role name TO_CAPTURE,none observed,not captured,not captured,admin/permission,角色列表 --yasser,DOCUMENTED_REACHABLE,UNVERIFIED_PENDING_UI_SCAN,fat-admin-api-evidence.json,awaiting UI interaction and Network evidence
系统,角色配置,/group,角色列表新增,POST,/admin/group/insert,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/permission,新增角色 --yasser,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,角色配置,/group,角色更新,POST,/admin/group/update,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/permission,更新角色--yasser | 权限列表保存,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,角色配置,/group,权限列表,GET,/admin/priv/list,pid,inventory/runtime query names only; body and UI source TO_CAPTURE,200,True,list,current FAT admin; exact role name TO_CAPTURE,none observed,not captured,not captured,admin/permission,权限列表,DOCUMENTED_REACHABLE,UNVERIFIED_PENDING_UI_SCAN,fat-admin-api-evidence.json,awaiting UI interaction and Network evidence
系统,角色配置,/group,角色权限列表,GET,/admin/priv/by/group,gid,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/permission,角色权限列表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,员工配置,/user,google验证码密钥解绑,GET,/admin/google/unbind,id,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,谷歌令牌解绑,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,员工配置,/user,员工列表,GET,/admin/user/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,后台账户列表-seven,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,员工配置,/user,员工新增,POST,/admin/user/insert,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,新增账户-seven,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,员工配置,/user,员工更新,POST,/admin/user/update,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,修改账户信息-seven,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,短信验证码,/sms,短信验证码列表,GET,/admin/sms/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/auth,短信列表-seven,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,短信验证码,/sms,短信验证码查询,GET,/admin/sms/auth,code|id,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/auth,短信验证码查看,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,白名单,/whitelist,白名单-列表,GET,/admin/whiteList/list,page|page_size,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,白名单列表 --yasser,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,白名单,/whitelist,白名单-新增,POST,/admin/whiteList/insert,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,新增白名单 --yasser,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,白名单,/whitelist,白名单-编辑,POST,/admin/whiteList/update,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,更新白名单 --yasser,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,白名单,/whitelist,白名单-删除,GET,/admin/whiteList/delete,id,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,删除白名单 --yasser,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
系统,注单监控,/admin/reports/provider/order/compare,注单监控列表,GET,/admin/reports/provider/order/compare/daily,created_at_end|created_at_start|page|page_size|platform_name,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/report,列表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
日志,日志列表,/admin/log/list,日志导出,,/admin/log/export,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,,,UNDOCUMENTED_CANDIDATE,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏类型报表,/admin/reportsGameClass,游戏类型报表列表,GET,/admin/reports/gameclass,end_time|game_class|page|page_size|start_time|venue_name,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏类型报表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏类型报表,/admin/reportsGameClass,游戏类型报表导出,GET,/admin/reports/gameclass/export,topic_id,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏类型报表导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏类型报表,/admin/reportsGameClass,游戏类型线路报表,GET,/admin/reports/gameclass/node,end_time|game_class|node|page|page_size|start_time|venue_name,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏类型线路报表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏类型报表,/admin/reportsGameClass,游戏类型线路报表导出,GET,/admin/reports/gameclass/node/export,topic_id,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏类型线路报表导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏厂商报表,/admin/reportsVenue,游戏厂商报表列表,GET,/admin/reports/venue,end_time|page|page_size|start_time|venue_name,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game | admin/report,厂商报表 | 场馆业绩报表--yasser,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏厂商报表,/admin/reportsVenue,游戏厂商报表导出,GET,/admin/reports/venue/export,end_time|start_time|topic_id|venue_name,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,厂商报表导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏厂商报表,/admin/reportsVenue,游戏厂商线路报表,GET,/admin/reports/venue/node,end_time|node|page|page_size|start_time|venue_name,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,厂商线路报表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏厂商报表,/admin/reportsVenue,游戏厂商线路报表导出,GET,/admin/reports/venue/node/export,end_time|node|start_time|topic_id|venue_name,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,厂商线路报表导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,会员游戏日统计,/admin/reports/member-daily-game,会员游戏日统计列表,GET,/admin/reports/member-daily-game/aggregate,end_date|page|page_size|start_date,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,会员每日游戏报表--汇总列表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,会员游戏日统计,/admin/reports/member-daily-game,会员游戏日统计详情,GET,/admin/reports/member-daily-game/detail,end_date|page|page_size|start_date|uid,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,会员每日游戏报表--每日明细,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,会员游戏日统计,/admin/reports/member-daily-game,会员游戏日统计导出,GET,/admin/reports/member-daily-game/aggregate/export,end_date|start_date|topic_id,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,会员每日游戏报表--汇总导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏报表,/admin/reportsGame,游戏报表列表,GET,/admin/reports/game,page|page_size,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏报表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏报表,/admin/reportsGame,游戏报表导出,GET,/admin/reports/game/export,topic_id,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏报表导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏报表,/admin/reportsGame,游戏线路报表,GET,/admin/reports/game/node,end_time|game_class|gname|node|page|page_size|start_time|venue_name,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏线路报表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏报表,/admin/reportsGame,游戏线路报表导出,GET,/admin/reports/game/node/export,node|topic_id,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏线路报表导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
报表,游戏报表,/admin/reportsGame,游戏报表较正,POST,/admin/reports/game/adjust,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/game,游戏报表校准,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-配置信息,GET,/admin/promo/invite/config/info,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/promo,获取配置信息,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-配置保存,POST,/admin/promo/invite/config/update,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/promo,保存配置信息,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-里程碑奖励列表,GET,/admin/promo/invite/upgrade/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/promo,邀请里程碑奖励列表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-佣金列表,GET,/admin/promo/invite/commission/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/promo,结算佣金列表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-佣金统计列表,GET,/admin/promo/invite/statistics/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/report,派发佣金统计列表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-基础奖励导出,GET,/admin/promo/invite/base/export,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/promo,基础奖励数据导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-里程碑奖励导出,GET,/admin/promo/invite/upgrade/export,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/promo,里程碑奖励导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-佣金导出,GET,/admin/promo/invite/commission/export,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/promo,结算佣金奖励导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-佣金统计导出,GET,/admin/promo/invite/statistics/export,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/report,派发佣金统计导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,邀请好友,/admin/promo/invite,邀请好友-基础奖励列表,GET,/admin/promo/invite/base/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/promo,邀请基础奖励列表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,运营小工具,/admin/ops-tools,会员流水导出,GET,/admin/ops-tools/turnover/export,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,首存导出,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,运营小工具,/admin/ops-tools,首存未二存名单,,/admin/ops-tools/first-deposit-no-second/expor,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,,,UNDOCUMENTED_CANDIDATE,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,系统配置,/operation/config,系统配置更新,,/admin/sys/config/update,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,,,UNDOCUMENTED_CANDIDATE,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,系统配置,/operation/config,系统配置设置,,/admin/sys/config/set,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,,,UNDOCUMENTED_CANDIDATE,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,系统配置,/operation/config,系统配置列表,,/admin/sys/config/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,,,UNDOCUMENTED_CANDIDATE,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
运营管理,轮播图,/banner,轮播图列表,POST,/admin/banner/list,TO_CAPTURE,inventory/runtime query names only; body and UI source TO_CAPTURE,,,unverified,current FAT admin; exact role name TO_CAPTURE,TO_VERIFY_BEFORE_WRITE,not captured,not captured,admin/other,轮播图列表,DOCUMENTED_UNVERIFIED,UNVERIFIED_PENDING_UI_SCAN,permission tree + FAT bundle,awaiting UI interaction and Network evidence
